task,seed,mask_id,selected_groups,selected_features,n_groups,n_features,cost,in_path_with_boundaries,refit_gradient_inf,val_bce,val_auroc,val_ap
synthetic_expensive_signal,51966,52,"[2, 4, 5]","[0, 1, 8, 9, 10, 14, 15, 16, 17, 18, 19]",3,11,265.0,False,1.3122766066072516e-09,0.45212040140889576,0.8681472169844263,0.8527528618287817
synthetic_expensive_signal,51966,53,"[0, 2, 4, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 14, 15, 16, 17, 18, 19]",4,14,275.0,False,3.9412983632049396e-09,0.4530393754221082,0.867650596332767,0.8518545022097188
synthetic_expensive_signal,51966,54,"[1, 2, 4, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19]",4,14,285.0,False,2.0404035083479514e-09,0.4530051890729539,0.8677747514956817,0.8518667026798932
synthetic_expensive_signal,51966,55,"[0, 1, 2, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19]",5,17,295.0,False,5.7420119104221795e-09,0.4540458170435376,0.8673324487277976,0.8506297026814532
synthetic_expensive_signal,51966,56,"[3, 4, 5]","[0, 1, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,11,290.0,False,8.16262764273563e-09,0.5392391451207275,0.8028493609888959,0.7671388854519905
synthetic_expensive_signal,51966,57,"[0, 3, 4, 5]","[0, 1, 2, 3, 4, 11, 12, 13, 14, 15, 16, 17, 18, 19]",4,14,300.0,False,6.923151460592913e-09,0.5395126117254679,0.8024225776163761,0.7658355056664616
synthetic_expensive_signal,51966,58,"[1, 3, 4, 5]","[0, 1, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19]",4,14,310.0,False,9.57903372718154e-10,0.5399787850516747,0.8017940421041196,0.7641503599817838
synthetic_expensive_signal,51966,59,"[0, 1, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19]",5,17,320.0,False,1.8018998309519567e-09,0.5404083820459711,0.8018018018018018,0.7636823483548709
synthetic_expensive_signal,51966,60,"[2, 3, 4, 5]","[0, 1, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",4,14,325.0,False,5.573628121518782e-10,0.45595206436471786,0.8655865167493074,0.8508032101211764
synthetic_expensive_signal,51966,61,"[0, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",5,17,335.0,False,1.3286909439065662e-08,0.4569046382745299,0.8649735006324154,0.8494180042416617
synthetic_expensive_signal,51966,62,"[1, 2, 3, 4, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",5,17,345.0,True,3.918100786455786e-09,0.4568803976214859,0.8654856406794391,0.8496088003174012
synthetic_expensive_signal,51966,63,"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",6,20,355.0,True,3.4785354739621643e-09,0.4579401033350981,0.8649890200277797,0.8483812532620172
synthetic_free_signal,51966,0,[],"[0, 1]",0,2,0.0,True,6.167782128651277e-12,0.4753622480849146,0.8499733299865081,0.8077787892262467
synthetic_free_signal,51966,1,[0],"[0, 1, 2, 3, 4]",1,5,10.0,False,2.8632494115466214e-09,0.47695799086236973,0.8488202441090648,0.8058321922091873
synthetic_free_signal,51966,2,[1],"[0, 1, 5, 6, 7]",1,5,20.0,False,7.068228668918701e-10,0.47504032746756225,0.8503420037024253,0.807709783792923
synthetic_free_signal,51966,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,False,1.4674552668149601e-09,0.47642288962009993,0.8493065796492109,0.8061107121920049
synthetic_free_signal,51966,4,[2],"[0, 1, 8, 9, 10]",1,5,35.0,False,6.583747317719183e-10,0.4748048655427681,0.849941953500047,0.8085083454146622
synthetic_free_signal,51966,5,"[0, 2]","[0, 1, 2, 3, 4, 8, 9, 10]",2,8,45.0,False,4.6252360513604276e-09,0.4764216284351426,0.8494556179599009,0.8071555700126769
synthetic_free_signal,51966,6,"[1, 2]","[0, 1, 5, 6, 7, 8, 9, 10]",2,8,55.0,False,9.720488353370162e-10,0.47451841525813576,0.8507185215399581,0.808923154721191
synthetic_free_signal,51966,7,"[0, 1, 2]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,11,65.0,False,8.553295434659929e-10,0.4759280753620534,0.8498399799190488,0.8072338293004276
synthetic_free_signal,51966,8,[3],"[0, 1, 11, 12, 13]",1,5,60.0,False,5.128261949876364e-10,0.4751300794901468,0.849879200527125,0.8084754322391677
synthetic_free_signal,51966,9,"[0, 3]","[0, 1, 2, 3, 4, 11, 12, 13]",2,8,70.0,False,3.709455116049208e-09,0.47664972460504945,0.8490163471494463,0.8065962022470037
synthetic_free_signal,51966,10,"[1, 3]","[0, 1, 5, 6, 7, 11, 12, 13]",2,8,80.0,False,2.225607587583354e-09,0.474882827611454,0.8501929653917354,0.8083059973120053
synthetic_free_signal,51966,11,"[0, 1, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13]",3,11,90.0,False,1.2422546828858504e-09,0.4761892840019459,0.8490320353926768,0.8058968209703121
synthetic_free_signal,51966,12,"[2, 3]","[0, 1, 8, 9, 10, 11, 12, 13]",2,8,95.0,False,6.4828399451124755e-09,0.4745689352468338,0.850451821405039,0.8099507445856798
synthetic_free_signal,51966,13,"[0, 2, 3]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13]",3,11,105.0,False,1.7719514267400672e-09,0.47611668383912886,0.8495654356625145,0.8076291052737765
synthetic_free_signal,51966,14,"[1, 2, 3]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]",3,11,115.0,False,3.3804893368739977e-09,0.4743585292452685,0.8505851714724986,0.8092959861966205
synthetic_free_signal,51966,15,"[0, 1, 2, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",4,14,125.0,False,3.648923242785021e-09,0.47569819034705285,0.8497066298515892,0.8071977763944057
synthetic_free_signal,51966,16,[4],"[0, 1, 14, 15, 16]",1,5,90.0,False,4.098210042519104e-09,0.47431767915579987,0.8507969627561107,0.8103771892657147
synthetic_free_signal,51966,17,"[0, 4]","[0, 1, 2, 3, 4, 14, 15, 16]",2,8,100.0,False,3.1012029433135985e-09,0.47591380432905434,0.8498007593109724,0.807946474212446
synthetic_free_signal,51966,18,"[1, 4]","[0, 1, 5, 6, 7, 14, 15, 16]",2,8,110.0,False,9.611172383850934e-10,0.4737992744030006,0.8510636628910295,0.8104773133591503
synthetic_free_signal,51966,19,"[0, 1, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 14, 15, 16]",3,11,120.0,False,3.934593599224453e-09,0.4751932983914914,0.850028238837815,0.8080914147897738
synthetic_free_signal,51966,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,False,7.292815718745362e-09,0.47358738353594065,0.8511813247152584,0.8112821362917642
synthetic_free_signal,51966,21,"[0, 2, 4]","[0, 1, 2, 3, 4, 8, 9, 10, 14, 15, 16]",3,11,135.0,False,7.09462977816176e-09,0.475217905131427,0.8505773273508833,0.8094054304643841
synthetic_free_signal,51966,22,"[1, 2, 4]","[0, 1, 5, 6, 7, 8, 9, 10, 14, 15, 16]",3,11,145.0,False,8.965614746247281e-10,0.4731148943933456,0.8514872454582538,0.8114263615998036
synthetic_free_signal,51966,23,"[0, 1, 2, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16]",4,14,155.0,False,8.353034970320591e-10,0.47454855510090665,0.8508440274858021,0.809220523076019
synthetic_free_signal,51966,24,"[3, 4]","[0, 1, 11, 12, 13, 14, 15, 16]",2,8,150.0,False,1.685017897711445e-09,0.47413419712448057,0.8509146245803394,0.8111832542347498
synthetic_free_signal,51966,25,"[0, 3, 4]","[0, 1, 2, 3, 4, 11, 12, 13, 14, 15, 16]",3,11,160.0,False,4.793496219938518e-10,0.4756589807931683,0.8499262652568165,0.8087211037827646
synthetic_free_signal,51966,26,"[1, 3, 4]","[0, 1, 5, 6, 7, 11, 12, 13, 14, 15, 16]",3,11,170.0,False,4.187418629116136e-09,0.4736933731893144,0.8508361833641869,0.8106885369911971
synthetic_free_signal,51966,27,"[0, 1, 3, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16]",4,14,180.0,False,6.379852192541839e-09,0.4750171545011196,0.8498635122838945,0.8085192280773906
synthetic_free_signal,51966,28,"[2, 3, 4]","[0, 1, 8, 9, 10, 11, 12, 13, 14, 15, 16]",3,11,185.0,False,4.001314980003976e-10,0.47339574330413114,0.8513931159988705,0.8121660485379939
synthetic_free_signal,51966,29,"[0, 2, 3, 4]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,14,195.0,False,2.8898963716570813e-10,0.47496248198112145,0.8506243920805748,0.8097386186718291
synthetic_free_signal,51966,30,"[1, 2, 3, 4]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,14,205.0,False,7.744425657180305e-09,0.4730027491415229,0.8515813749176366,0.8121410990909925
synthetic_free_signal,51966,31,"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",5,17,215.0,False,1.0510664838446448e-08,0.4743728623339354,0.8505694832292678,0.8092613801124541
synthetic_free_signal,51966,32,[5],"[0, 1, 17, 18, 19]",1,5,140.0,False,9.96362615737691e-10,0.4744968987189786,0.8503420037024254,0.807703046151646
synthetic_free_signal,51966,33,"[0, 5]","[0, 1, 2, 3, 4, 17, 18, 19]",2,8,150.0,False,1.8592086067968047e-09,0.4762620181838407,0.8491653854601362,0.805811282421407
synthetic_free_signal,51966,34,"[1, 5]","[0, 1, 5, 6, 7, 17, 18, 19]",2,8,160.0,False,2.3036238418942904e-09,0.4739926016978928,0.85107935113426,0.807960527458451
synthetic_free_signal,51966,35,"[0, 1, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 17, 18, 19]",3,11,170.0,False,4.697586799047327e-09,0.47551792190782877,0.8500517712026607,0.8064671944402968
synthetic_free_signal,51966,36,"[2, 5]","[0, 1, 8, 9, 10, 17, 18, 19]",2,8,175.0,False,2.420852035442411e-10,0.4738695517488797,0.8506087038373444,0.8083383862040048
synthetic_free_signal,51966,37,"[0, 2, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 17, 18, 19]",3,11,185.0,False,6.173576888417187e-10,0.4756467093234472,0.8496595651218977,0.8065569643673222
synthetic_free_signal,51966,38,"[1, 2, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 17, 18, 19]",3,11,195.0,False,6.676777052491703e-10,0.4734008219695531,0.8513538953907941,0.8089151040057893
synthetic_free_signal,51966,39,"[0, 1, 2, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19]",4,14,205.0,False,3.5487389300409354e-09,0.47494402240957306,0.8500753035675066,0.8069537537719121
synthetic_free_signal,51966,40,"[3, 5]","[0, 1, 11, 12, 13, 17, 18, 19]",2,8,200.0,False,3.138166942305709e-09,0.47444966325815235,0.8499890182297385,0.8081705950015985
synthetic_free_signal,51966,41,"[0, 3, 5]","[0, 1, 2, 3, 4, 11, 12, 13, 17, 18, 19]",3,11,210.0,False,2.578609169451903e-10,0.47614626547542005,0.8489849706629852,0.8059880965698929
synthetic_free_signal,51966,42,"[1, 3, 5]","[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 19]",3,11,220.0,False,5.419913820073166e-09,0.4740280431188953,0.8506871450534971,0.8088743040279774
synthetic_free_signal,51966,43,"[0, 1, 3, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13, 17, 18, 19]",4,14,230.0,False,3.929292013213749e-09,0.47548677593322797,0.8498635122838946,0.8070114253993399
synthetic_free_signal,51966,44,"[2, 3, 5]","[0, 1, 8, 9, 10, 11, 12, 13, 17, 18, 19]",3,11,235.0,False,1.0951289943683846e-09,0.4738046621156007,0.8508518716074174,0.8094254846125839
synthetic_free_signal,51966,45,"[0, 2, 3, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 17, 18, 19]",4,14,245.0,False,6.995813482748695e-10,0.4755195900381499,0.849698785729974,0.807589097816412
synthetic_free_signal,51966,46,"[1, 2, 3, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19]",4,14,255.0,False,2.263221538140631e-09,0.4734211581429864,0.8511813247152584,0.8093144592733348
synthetic_free_signal,51966,47,"[0, 1, 2, 3, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19]",5,17,265.0,False,5.013790524390475e-09,0.47490324695234737,0.8498870446487402,0.8071539532376607
synthetic_free_signal,51966,48,"[4, 5]","[0, 1, 14, 15, 16, 17, 18, 19]",2,8,230.0,True,5.097064741470618e-10,0.4734639297967822,0.8512519218097958,0.8114342035613857
synthetic_free_signal,51966,49,"[0, 4, 5]","[0, 1, 2, 3, 4, 14, 15, 16, 17, 18, 19]",3,11,240.0,False,4.2344642394441166e-09,0.4752331158620157,0.8504753537698849,0.8088085097145816
synthetic_free_signal,51966,50,"[1, 4, 5]","[0, 1, 5, 6, 7, 14, 15, 16, 17, 18, 19]",3,11,250.0,False,8.351914529495171e-10,0.4727441291332143,0.8521932164036271,0.8121914757639015
synthetic_free_signal,51966,51,"[0, 1, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 14, 15, 16, 17, 18, 19]",4,14,260.0,False,6.539487542519146e-09,0.4742866527041553,0.8511185717423363,0.8091219358623146
synthetic_free_signal,51966,52,"[2, 4, 5]","[0, 1, 8, 9, 10, 14, 15, 16, 17, 18, 19]",3,11,265.0,True,2.2383754684238514e-09,0.4726775286823067,0.8523187223494714,0.8122489905136651
synthetic_free_signal,51966,53,"[0, 2, 4, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 14, 15, 16, 17, 18, 19]",4,14,275.0,True,3.8686530265294346e-10,0.4744733561960883,0.8509381569451853,0.8092160008437415
synthetic_free_signal,51966,54,"[1, 2, 4, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19]",4,14,285.0,False,6.342333939865411e-09,0.47200670525287935,0.8528285902544632,0.8129769668158101
synthetic_free_signal,51966,55,"[0, 1, 2, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19]",5,17,295.0,False,3.0401847395451927e-09,0.4735809553280237,0.8515578425527909,0.8097171335293782
synthetic_free_signal,51966,56,"[3, 4, 5]","[0, 1, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,11,290.0,False,5.12248910263637e-09,0.4734618901888454,0.8512048570801042,0.8113540254510132
synthetic_free_signal,51966,57,"[0, 3, 4, 5]","[0, 1, 2, 3, 4, 11, 12, 13, 14, 15, 16, 17, 18, 19]",4,14,300.0,False,3.476466481401561e-09,0.47516532575085585,0.8506087038373444,0.8098215086035956
synthetic_free_signal,51966,58,"[1, 3, 4, 5]","[0, 1, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19]",4,14,310.0,False,4.719101935268025e-10,0.47282618110781066,0.8515499984311756,0.8118416778501215
synthetic_free_signal,51966,59,"[0, 1, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19]",5,17,320.0,False,6.81822031612456e-09,0.474306365968242,0.8508440274858022,0.8095573038171322
synthetic_free_signal,51966,60,"[2, 3, 4, 5]","[0, 1, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",4,14,325.0,False,4.470727903135251e-09,0.4726546408718127,0.852036333971322,0.8130288954785247
synthetic_free_signal,51966,61,"[0, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",5,17,335.0,True,2.814594061742348e-09,0.4743918596789031,0.8512519218097956,0.8106995051178286
synthetic_free_signal,51966,62,"[1, 2, 3, 4, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",5,17,345.0,False,1.0114213247552379e-08,0.4720711188451638,0.8525383577546988,0.813038384041001
synthetic_free_signal,51966,63,"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",6,20,355.0,True,1.0356614242871763e-08,0.4735894541593197,0.8516755043770198,0.8105837536106284
synthetic_cheap_signal,51967,0,[],"[0, 1]",0,2,0.0,True,1.0358005963106912e-09,0.6570225922753997,0.6358337736905617,0.5364917827446829
synthetic_cheap_signal,51967,1,[0],"[0, 1, 2, 3, 4]",1,5,10.0,True,3.8302549442288366e-09,0.46495165015089657,0.8564803495516243,0.8297096488871905
synthetic_cheap_signal,51967,2,[1],"[0, 1, 5, 6, 7]",1,5,20.0,False,9.007287197801785e-10,0.6023052187751297,0.722464528239386,0.6552688691672021
synthetic_cheap_signal,51967,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,1.0091016925463684e-09,0.3834048305777613,0.907241050232272,0.8775559596901386
synthetic_cheap_signal,51967,4,[2],"[0, 1, 8, 9, 10]",1,5,35.0,False,9.709436327723841e-11,0.6606685090405535,0.6199651394815089,0.5115217017085688
synthetic_cheap_signal,51967,5,"[0, 2]","[0, 1, 2, 3, 4, 8, 9, 10]",2,8,45.0,False,1.260307944247767e-09,0.46896799437487896,0.8534517434202743,0.8246060808740141
synthetic_cheap_signal,51967,6,"[1, 2]","[0, 1, 5, 6, 7, 8, 9, 10]",2,8,55.0,False,3.710802605934778e-09,0.6061159552798198,0.7173222074121981,0.6464886549644433
synthetic_cheap_signal,51967,7,"[0, 1, 2]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,11,65.0,True,1.1872463652928995e-09,0.3889155514128995,0.9036288064610264,0.8734299161646562
synthetic_cheap_signal,51967,8,[3],"[0, 1, 11, 12, 13]",1,5,60.0,False,4.1000045831064855e-09,0.6582113844340388,0.6315826833134844,0.5331916004109378
synthetic_cheap_signal,51967,9,"[0, 3]","[0, 1, 2, 3, 4, 11, 12, 13]",2,8,70.0,False,1.5780200180665865e-09,0.4661554465533812,0.855573345111246,0.8288468228193154
synthetic_cheap_signal,51967,10,"[1, 3]","[0, 1, 5, 6, 7, 11, 12, 13]",2,8,80.0,False,3.938831507868359e-10,0.6036597772047823,0.718923267424344,0.6549514068997222
synthetic_cheap_signal,51967,11,"[0, 1, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13]",3,11,90.0,False,2.7993857842017284e-09,0.3849538956567577,0.9061368709135507,0.8766672444216919
synthetic_cheap_signal,51967,12,"[2, 3]","[0, 1, 8, 9, 10, 11, 12, 13]",2,8,95.0,False,6.379129247038481e-09,0.661929004878731,0.616589505564275,0.5096422303418073
synthetic_cheap_signal,51967,13,"[0, 2, 3]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13]",3,11,105.0,False,1.9808214797839547e-09,0.4702501684437616,0.851858570403262,0.8232940500645629
synthetic_cheap_signal,51967,14,"[1, 2, 3]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13]",3,11,115.0,False,1.232674025515839e-09,0.6076918322327922,0.7147825949791391,0.6469492290193123
synthetic_cheap_signal,51967,15,"[0, 1, 2, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",4,14,125.0,True,1.1582464987832633e-08,0.3906125230635709,0.9027770109865842,0.8727134080365594
synthetic_cheap_signal,51967,16,[4],"[0, 1, 14, 15, 16]",1,5,90.0,False,5.224256844260896e-10,0.6561638729216339,0.6363464283742537,0.5394168037662188
synthetic_cheap_signal,51967,17,"[0, 4]","[0, 1, 2, 3, 4, 14, 15, 16]",2,8,100.0,False,3.6073138405675557e-09,0.46449486734586815,0.8566380894542989,0.8317579081610813
synthetic_cheap_signal,51967,18,"[1, 4]","[0, 1, 5, 6, 7, 14, 15, 16]",2,8,110.0,False,1.2786527424317411e-09,0.6015408973516418,0.7232453407576247,0.6559369980821164
synthetic_cheap_signal,51967,19,"[0, 1, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 14, 15, 16]",3,11,120.0,False,4.917359062596286e-09,0.3835254182096158,0.9070359883587952,0.877901744780808
synthetic_cheap_signal,51967,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,False,1.5466047590075629e-09,0.6595976213227318,0.6240111679851094,0.5189311671641998
synthetic_cheap_signal,51967,21,"[0, 2, 4]","[0, 1, 2, 3, 4, 8, 9, 10, 14, 15, 16]",3,11,135.0,False,1.1146074639142517e-09,0.4682258590724361,0.853372873468937,0.8265106938507019
synthetic_cheap_signal,51967,22,"[1, 2, 4]","[0, 1, 5, 6, 7, 8, 9, 10, 14, 15, 16]",3,11,145.0,False,1.3823892961465018e-10,0.6050902395502789,0.719435922108036,0.6478465445217844
synthetic_cheap_signal,51967,23,"[0, 1, 2, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16]",4,14,155.0,False,1.9227835118441493e-08,0.38870826308745615,0.9038811903053054,0.8742560837981815
synthetic_cheap_signal,51967,24,"[3, 4]","[0, 1, 11, 12, 13, 14, 15, 16]",2,8,150.0,False,8.137844141831041e-11,0.6575319687427822,0.6304469560142281,0.5348997980838927
synthetic_cheap_signal,51967,25,"[0, 3, 4]","[0, 1, 2, 3, 4, 11, 12, 13, 14, 15, 16]",3,11,160.0,False,1.351472190001178e-09,0.46584608244794506,0.855541797130711,0.8308647500418628
synthetic_cheap_signal,51967,26,"[1, 3, 4]","[0, 1, 5, 6, 7, 11, 12, 13, 14, 15, 16]",3,11,170.0,False,9.379910663002515e-10,0.6031550948468197,0.7199091418160595,0.6547604461172906
synthetic_cheap_signal,51967,27,"[0, 1, 3, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16]",4,14,180.0,False,7.395435574328768e-09,0.3851135357593099,0.9056873121909284,0.8764476447471768
synthetic_cheap_signal,51967,28,"[2, 3, 4]","[0, 1, 8, 9, 10, 11, 12, 13, 14, 15, 16]",3,11,185.0,False,1.8198267039761266e-09,0.6610438140415544,0.6197285296274972,0.5162385799255378
synthetic_cheap_signal,51967,29,"[0, 2, 3, 4]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,14,195.0,False,4.935662080786327e-09,0.46965443142565244,0.8519689883351342,0.8255193747096047
synthetic_cheap_signal,51967,30,"[1, 2, 3, 4]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,14,205.0,False,1.932924713435877e-09,0.6069563142436725,0.7163678810010174,0.6470573868762298
synthetic_cheap_signal,51967,31,"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",5,17,215.0,True,1.1828843631542848e-08,0.39047057741372754,0.9024851921666364,0.8724569597946051
synthetic_cheap_signal,51967,32,[5],"[0, 1, 17, 18, 19]",1,5,140.0,False,4.2304272761948316e-10,0.660819334282321,0.6217239393963294,0.5292365746258664
synthetic_cheap_signal,51967,33,"[0, 5]","[0, 1, 2, 3, 4, 17, 18, 19]",2,8,150.0,False,4.402847941632304e-09,0.4659558338976628,0.8550528034324203,0.8286322716252027
synthetic_cheap_signal,51967,34,"[1, 5]","[0, 1, 5, 6, 7, 17, 18, 19]",2,8,160.0,False,2.2381241047718124e-09,0.6045969072212236,0.7184815956968554,0.6522886510929385
synthetic_cheap_signal,51967,35,"[0, 1, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 17, 18, 19]",3,11,170.0,False,1.7694189316459817e-09,0.38400475862805084,0.9067757175193822,0.8777156507335915
synthetic_cheap_signal,51967,36,"[2, 5]","[0, 1, 8, 9, 10, 17, 18, 19]",2,8,175.0,False,1.7471810453173914e-09,0.6641826226078791,0.6101379435448888,0.5060079054824009
synthetic_cheap_signal,51967,37,"[0, 2, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 17, 18, 19]",3,11,185.0,False,2.9658238616269226e-09,0.47000246455532735,0.8514799946368433,0.8235037616496452
synthetic_cheap_signal,51967,38,"[1, 2, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 17, 18, 19]",3,11,195.0,False,3.1085692200791475e-09,0.6080724774104548,0.7145459851251272,0.6449122333406103
synthetic_cheap_signal,51967,39,"[0, 1, 2, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 18, 19]",4,14,205.0,False,2.855026847047899e-09,0.3894558928514704,0.9032029087238053,0.87358948734829
synthetic_cheap_signal,51967,40,"[3, 5]","[0, 1, 11, 12, 13, 17, 18, 19]",2,8,200.0,False,1.6007699666867782e-09,0.662262425505539,0.6163528957102633,0.5220930588803351
synthetic_cheap_signal,51967,41,"[0, 3, 5]","[0, 1, 2, 3, 4, 11, 12, 13, 17, 18, 19]",3,11,210.0,False,1.798302563044516e-10,0.467381015597032,0.8538618671672278,0.8280019943130763
synthetic_cheap_signal,51967,42,"[1, 3, 5]","[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 19]",3,11,220.0,False,2.1700519135949654e-09,0.606114735870077,0.7149087869012786,0.6508144820914101
synthetic_cheap_signal,51967,43,"[0, 1, 3, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13, 17, 18, 19]",4,14,230.0,False,2.8371804814916225e-09,0.3855918701816639,0.9054901373125852,0.876605846089012
synthetic_cheap_signal,51967,44,"[2, 3, 5]","[0, 1, 8, 9, 10, 11, 12, 13, 17, 18, 19]",3,11,235.0,False,3.566508282726373e-09,0.665690229063725,0.6042226971945959,0.5037754743273274
synthetic_cheap_signal,51967,45,"[0, 2, 3, 5]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 17, 18, 19]",4,14,245.0,False,4.2133165610584455e-09,0.4715150207036757,0.8501865274349126,0.8230110546297162
synthetic_cheap_signal,51967,46,"[1, 2, 3, 5]","[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19]",4,14,255.0,False,4.83423442688706e-09,0.6098026151547867,0.7118722937747948,0.6447019738329943
synthetic_cheap_signal,51967,47,"[0, 1, 2, 3, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19]",5,17,265.0,False,2.4169228887276637e-09,0.39118773346483166,0.9021618253661537,0.8727158571646829
synthetic_cheap_signal,51967,48,"[4, 5]","[0, 1, 14, 15, 16, 17, 18, 19]",2,8,230.0,False,1.1116294533019847e-09,0.6599761894387043,0.6221971591043529,0.5319142000542072
synthetic_cheap_signal,51967,49,"[0, 4, 5]","[0, 1, 2, 3, 4, 14, 15, 16, 17, 18, 19]",3,11,240.0,False,3.026089822748402e-09,0.46540152706530274,0.8552657523010307,0.8315673134044801
synthetic_cheap_signal,51967,50,"[1, 4, 5]","[0, 1, 5, 6, 7, 14, 15, 16, 17, 18, 19]",3,11,250.0,False,2.1894465436399305e-09,0.6038467017849245,0.7200432207333328,0.6541105969750824
