task,seed,mask_id,selected_groups,selected_features,n_groups,n_features,cost,in_path_with_boundaries,refit_gradient_inf,val_bce,val_auroc,val_ap,method,alpha,validation_objective,truth_groups,test_bce,test_auroc,test_ap
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,enumerated_refit,0.00025,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,group_lasso_path_refit,0.0005,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,enumerated_refit,0.0005,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,group_lasso_path_refit,0.001,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,enumerated_refit,0.001,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,group_lasso_path_refit,0.002,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,enumerated_refit,0.002,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,group_lasso_path_refit,0.005,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,enumerated_refit,0.005,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,group_lasso_path_refit,0.01,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,enumerated_refit,0.01,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,group_lasso_path_refit,0.02,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,enumerated_refit,0.02,0.46130719479063936,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,0,[],"[0, 1]",0,2,0.0,True,7.696383448247885e-11,0.46130719479063936,0.8576744040002827,0.8191341463578888,free_only,,,[],0.46339190299515925,0.8564733772401503,0.8421983445177886
synthetic_free_signal,51967,63,"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",6,20,355.0,True,9.129127740689588e-09,0.46600064388036905,0.853945726150199,0.8159841926907366,all_checks,,,[],0.4600048246127242,0.8578706502029186,0.8426426963280591
synthetic_cheap_signal,51968,11,"[0, 1, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13]",3,11,90.0,True,3.860110930232346e-09,0.41196683209400187,0.8914297293926924,0.8708045925295841,group_lasso_path_refit,0.0,0.41196683209400187,"[0, 1]",0.43131740008126357,0.8802804284323271,0.849447335415333
synthetic_cheap_signal,51968,11,"[0, 1, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12, 13]",3,11,90.0,True,3.860110930232346e-09,0.41196683209400187,0.8914297293926924,0.8708045925295841,enumerated_refit,0.0,0.41196683209400187,"[0, 1]",0.43131740008126357,0.8802804284323271,0.849447335415333
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,group_lasso_path_refit,0.00025,0.4219923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,enumerated_refit,0.00025,0.4219923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,group_lasso_path_refit,0.0005,0.42949238102985693,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,enumerated_refit,0.0005,0.42949238102985693,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,group_lasso_path_refit,0.001,0.4444923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,enumerated_refit,0.001,0.4444923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,group_lasso_path_refit,0.002,0.4744923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,enumerated_refit,0.002,0.4744923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,group_lasso_path_refit,0.005,0.5644923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,3,"[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",2,8,30.0,True,7.748284526804699e-10,0.4144923810298569,0.8902372490335454,0.8691243266004202,enumerated_refit,0.005,0.5644923810298569,"[0, 1]",0.4293631187452662,0.8820253164556962,0.8509219588677499
synthetic_cheap_signal,51968,1,[0],"[0, 1, 2, 3, 4]",1,5,10.0,True,1.6578002420314277e-08,0.5296465211579936,0.8088134430727023,0.7600197845182788,group_lasso_path_refit,0.01,0.6296465211579936,"[0, 1]",0.4873313062455351,0.8454995131450828,0.8045383681916884
synthetic_cheap_signal,51968,1,[0],"[0, 1, 2, 3, 4]",1,5,10.0,True,1.6578002420314277e-08,0.5296465211579936,0.8088134430727023,0.7600197845182788,enumerated_refit,0.01,0.6296465211579936,"[0, 1]",0.4873313062455351,0.8454995131450828,0.8045383681916884
synthetic_cheap_signal,51968,0,[],"[0, 1]",0,2,0.0,True,4.384903420136906e-11,0.679577563877003,0.563957475994513,0.5160498933801865,group_lasso_path_refit,0.02,0.679577563877003,"[0, 1]",0.6875862490472889,0.5435559883154819,0.49028338916885666
synthetic_cheap_signal,51968,0,[],"[0, 1]",0,2,0.0,True,4.384903420136906e-11,0.679577563877003,0.563957475994513,0.5160498933801865,enumerated_refit,0.02,0.679577563877003,"[0, 1]",0.6875862490472889,0.5435559883154819,0.49028338916885666
synthetic_cheap_signal,51968,0,[],"[0, 1]",0,2,0.0,True,4.384903420136906e-11,0.679577563877003,0.563957475994513,0.5160498933801865,free_only,,,"[0, 1]",0.6875862490472889,0.5435559883154819,0.49028338916885666
synthetic_cheap_signal,51968,63,"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",6,20,355.0,True,2.8908750008407256e-09,0.41269915697792925,0.8908685621648587,0.870340956754633,all_checks,,,"[0, 1]",0.43356932278826743,0.8796183057448881,0.8483609505128731
synthetic_expensive_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,True,1.2966121710518289e-09,0.45792377014365476,0.8648347222652498,0.8521167150064118,group_lasso_path_refit,0.0,0.45792377014365476,"[2, 4]",0.459310775396528,0.8599865282326435,0.8519495057044463
synthetic_expensive_signal,51968,22,"[1, 2, 4]","[0, 1, 5, 6, 7, 8, 9, 10, 14, 15, 16]",3,11,145.0,False,1.962088471239848e-09,0.45788277359880253,0.8651832460732984,0.852542907930332,enumerated_refit,0.0,0.45788277359880253,"[2, 4]",0.4640062374849102,0.8569050550097168,0.8474246671850851
synthetic_expensive_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,True,1.2966121710518289e-09,0.45792377014365476,0.8648347222652498,0.8521167150064118,group_lasso_path_refit,0.00025,0.48917377014365476,"[2, 4]",0.459310775396528,0.8599865282326435,0.8519495057044463
synthetic_expensive_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,True,1.2966121710518289e-09,0.45792377014365476,0.8648347222652498,0.8521167150064118,enumerated_refit,0.00025,0.48917377014365476,"[2, 4]",0.459310775396528,0.8599865282326435,0.8519495057044463
synthetic_expensive_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,True,1.2966121710518289e-09,0.45792377014365476,0.8648347222652498,0.8521167150064118,group_lasso_path_refit,0.0005,0.5204237701436547,"[2, 4]",0.459310775396528,0.8599865282326435,0.8519495057044463
synthetic_expensive_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,True,1.2966121710518289e-09,0.45792377014365476,0.8648347222652498,0.8521167150064118,enumerated_refit,0.0005,0.5204237701436547,"[2, 4]",0.459310775396528,0.8599865282326435,0.8519495057044463
synthetic_expensive_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,True,1.2966121710518289e-09,0.45792377014365476,0.8648347222652498,0.8521167150064118,group_lasso_path_refit,0.001,0.5829237701436547,"[2, 4]",0.459310775396528,0.8599865282326435,0.8519495057044463
synthetic_expensive_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,True,1.2966121710518289e-09,0.45792377014365476,0.8648347222652498,0.8521167150064118,enumerated_refit,0.001,0.5829237701436547,"[2, 4]",0.459310775396528,0.8599865282326435,0.8519495057044463
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,group_lasso_path_refit,0.002,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,enumerated_refit,0.002,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,group_lasso_path_refit,0.005,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,enumerated_refit,0.005,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,group_lasso_path_refit,0.01,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,enumerated_refit,0.01,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,group_lasso_path_refit,0.02,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,enumerated_refit,0.02,0.6826856602595825,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,0,[],"[0, 1]",0,2,0.0,True,3.135931185509148e-11,0.6826856602595825,0.5845828557266335,0.5279204295521813,free_only,,,"[2, 4]",0.6888722405765811,0.5583815297424105,0.5020541437192726
synthetic_expensive_signal,51968,63,"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",6,20,355.0,True,1.4376446374650004e-09,0.4610340874941501,0.8629217138077387,0.8503697621397647,all_checks,,,"[2, 4]",0.4667564206260334,0.8573695987116654,0.8467735462879579
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.0,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,20,"[2, 4]","[0, 1, 8, 9, 10, 14, 15, 16]",2,8,125.0,False,8.856930414078907e-09,0.4419191862111987,0.8742218838065483,0.8477531795999536,enumerated_refit,0.0,0.4419191862111987,[],0.46767447050454175,0.8535218343525053,0.8360375454136524
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.00025,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,enumerated_refit,0.00025,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.0005,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,enumerated_refit,0.0005,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.001,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,enumerated_refit,0.001,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.002,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,enumerated_refit,0.002,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.005,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,enumerated_refit,0.005,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.01,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,enumerated_refit,0.01,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,group_lasso_path_refit,0.02,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,enumerated_refit,0.02,0.4430817632786027,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,0,[],"[0, 1]",0,2,0.0,True,1.578514818178665e-09,0.4430817632786027,0.8733191512744228,0.8468360281127175,free_only,,,[],0.4681251894550726,0.8533334379979748,0.8365553626061359
synthetic_free_signal,51968,63,"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",6,20,355.0,True,1.522444163849631e-09,0.44415261581002075,0.8727775117551475,0.8456725130092537,all_checks,,,[],0.4665319497310209,0.8549976057963279,0.8365314239348887
